,obs_date_time,obs_location,sky_cover,precip_type,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_direction,wind_speed,wind_gust,hazard,avalanche_occured
491,2019-11-15,SS Creek DOT,OVC,RA,7.2,9.8,8.2,0.0,0.0,SE,5.3,12.2,0.0,No
492,2019-11-15,Snettisham Dorm,OVC,RA,3.7,8.7,5.1,0.0,0.0,NNE,1.5,8.8,0.0,No
493,2019-11-15,4-4 Diverter,OVC,NO,3.6,7.4,3.7,0.0,0.0,NW,0.5,5.7,0.0,No
494,2019-11-16,Mt Roberts Tram,OVC,RA,4.0,5.2,4.4,0.0,0.0,NNE,0.2,2.6,0.0,No
495,2019-11-16,Speel Arm Balcony,X,RA,3.1,5.0,4.5,0.0,0.0,S,2.1,7.7,0.0,No
496,2019-11-16,SS Creek DOT,OVC,RA,7.8,9.4,8.8,0.0,0.0,SE,3.3,12.2,0.0,No
497,2019-11-16,Snettisham Dorm,OVC,RA,5.1,6.8,6.5,0.0,0.0,ESE,1.3,7.6,0.0,No
498,2019-11-16,4-4 Diverter,OVC,RA,3.7,6.9,5.3,0.0,0.0,NNW,0.4,5.4,0.0,No
499,2019-11-17,Mt Roberts Tram,X,RA,4.1,6.5,6.4,0.0,0.0,ESE,0.1,1.8,0.0,No
500,2019-11-17,Speel Arm Balcony,OVC,RA,2.4,5.7,5.6,0.0,0.0,WNW,2.1,7.2,0.0,No
501,2019-11-17,SS Creek DOT,OVC,RA,6.5,9.4,7.9,0.0,0.0,SE,5.0,10.8,0.0,No
502,2019-11-17,Snettisham Dorm,OVC,RA,5.0,6.5,5.7,0.0,0.0,SSW,2.9,4.8,0.0,No
503,2019-11-17,4-4 Diverter,OVC,RA,3.3,7.5,7.5,0.0,0.0,SSE,1.1,5.0,0.0,No
504,2019-11-18,Speel Arm Balcony,X,RA,1.7,5.6,2.1,0.0,0.0,NNW,1.5,10.1,0.0,No
505,2019-11-18,SS Creek DOT,OVC,NO,6.1,9.1,6.7,0.0,0.0,ESE,3.3,9.2,0.0,No
506,2019-11-18,Snettisham Dorm,OVC,RA,5.7,10.2,6.9,0.0,0.0,SW,2.5,15.1,0.0,No
507,2019-11-18,4-4 Diverter,X,RA,4.2,7.5,4.2,0.0,0.0,ESE,0.8,6.8,0.0,No
508,2019-11-19,SS Creek DOT,OVC,NO,4.0,6.8,4.6,0.0,0.0,SE,1.9,6.7,0.0,No
509,2019-11-19,Snettisham Dorm,OVC,NO,4.0,6.9,4.1,0.0,0.0,NNE,1.0,11.4,0.0,No
510,2019-11-19,4-4 Diverter,OVC,RA,3.1,4.5,3.1,0.0,0.0,SW,1.1,4.0,0.0,No
511,2019-11-20,Mt Roberts Tram,OVC,RA,0.5,3.9,3.9,0.0,1.0,N,0.4,2.1,0.0,No
512,2019-11-20,SS Creek DOT,OVC,RA,4.6,7.6,7.6,0.0,0.0,ESE,5.0,11.4,0.0,No
513,2019-11-20,Snettisham Dorm,OVC,RA,3.3,8.7,8.7,0.0,0.0,W,3.8,10.8,0.0,No
514,2019-11-20,4-4 Diverter,OVC,RA,2.4,5.8,5.8,0.0,0.0,NNE,0.7,4.2,0.0,No
515,2019-11-21,Speel Arm Balcony,OVC,RA,2.4,4.9,2.4,0.0,0.0,S,2.8,7.6,0.0,No
516,2019-11-21,SS Creek DOT,OVC,RA,6.6,9.1,6.7,0.0,0.0,SE,5.8,15.3,0.0,No
517,2019-11-21,Snettisham Dorm,OVC,RA,5.5,9.9,5.5,0.0,0.0,NNE,0.7,11.5,0.0,No
518,2019-11-21,4-4 Diverter,OVC,RA,4.4,7.2,4.4,0.0,0.0,S,0.5,5.0,0.0,No
519,2019-11-22,Mt Roberts Tram,OVC,RA,2.0,2.8,2.0,0.0,0.0,NNW,0.5,2.9,0.0,No
520,2019-11-22,Speel Arm Balcony,OVC,RA,1.4,3.0,2.4,0.0,0.0,SSE,2.0,8.0,0.0,No
521,2019-11-22,SS Creek DOT,OVC,RA,6.0,7.3,6.4,0.0,0.0,ESE,4.4,16.1,0.0,No
522,2019-11-22,Snettisham Dorm,OVC,RA,3.5,5.5,4.7,0.0,0.0,ENE,1.1,5.9,0.0,No
523,2019-11-22,4-4 Diverter,OVC,RA,1.5,4.6,3.4,0.0,0.0,ENE,0.4,4.4,0.0,No
524,2019-11-23,Mt Roberts Tram,OVC,NO,1.5,2.9,2.6,0.0,0.0,N,0.2,1.8,0.0,No
525,2019-11-23,SS Creek DOT,OVC,NO,5.3,7.0,6.5,0.0,0.0,SE,3.3,10.6,0.0,No
526,2019-11-23,Snettisham Dorm,OVC,RA,3.6,8.0,7.3,0.0,0.0,WNW,4.9,14.9,0.0,No
527,2019-11-23,4-4 Diverter,OVC,RA,2.8,5.2,4.6,0.0,0.0,S,0.9,8.1,0.0,No
528,2019-11-24,SS Creek DOT,BKN,NO,3.3,7.3,3.9,0.0,0.0,N,0.6,9.2,0.0,No
529,2019-11-24,Snettisham Dorm,BKN,NO,2.0,7.3,5.9,0.0,0.0,SW,5.9,12.2,0.0,No
530,2019-11-25,SS Creek DOT,BKN,RS,0.7,4.5,0.8,0.0,0.0,E,0.3,7.8,0.0,No
531,2019-11-25,Snettisham Dorm,BKN,RS,1.1,5.9,1.1,0.0,0.0,NW,0.7,9.3,0.0,No
532,2019-11-26,Mt Roberts Tram,FEW,NO,-3.5,-1.4,-2.8,10.0,5.0,NNW,0.6,3.0,0.0,No
533,2019-11-26,SS Creek DOT,FEW,NO,-0.1,2.6,0.9,0.0,0.0,NNW,1.7,6.9,0.0,No
534,2019-11-26,Snettisham Dorm,FEW,NO,-0.7,2.3,-0.7,0.0,0.0,ESE,0.0,6.7,0.0,No
535,2019-11-27,Snettisham Dorm,FEW,NO,-3.7,1.4,-3.4,0.0,0.0,NNW,3.8,9.0,0.0,No
536,2019-11-28,Mt Roberts Tram,OVC,NO,-5.0,-3.5,-3.5,6.6,0.0,S,0.0,0.9,0.0,No
537,2019-11-28,SS Creek DOT,OVC,NO,-3.6,-0.2,-1.2,0.0,0.0,SE,1.1,3.9,0.0,No
538,2019-11-28,Snettisham Dorm,OVC,NO,-5.1,-1.0,-3.2,0.0,0.0,ESE,1.7,5.9,0.0,No
539,2019-11-29,SS Creek DOT,BKN,NO,-1.1,0.3,-0.6,0.0,0.0,NNW,0.3,2.2,0.0,No
540,2019-11-29,Snettisham Dorm,BKN,NO,-3.3,-0.7,-1.3,0.0,0.0,WNW,0.0,4.3,0.0,No
541,2019-11-30,Mt Roberts Tram,OVC,NO,-2.7,-1.4,-2.1,3.0,0.1,NW,0.0,0.3,0.0,No
542,2019-11-30,SS Creek DOT,OVC,NO,-0.6,1.1,0.9,0.0,0.1,SE,1.4,3.9,0.0,No
543,2019-11-30,Snettisham Dorm,OVC,NO,-1.5,1.5,0.7,0.0,0.0,NNE,0.7,3.5,0.0,No
544,2019-12-01,Snettisham Dorm,OVC,RS,0.5,1.4,0.6,3.8,6.0,ESE,0.0,5.0,0.0,No
545,2019-12-02,Mt Roberts Tram,OVC,RS,-0.3,0.5,0.5,32.0,15.0,N,0.0,1.9,0.0,No
546,2019-12-02,Snettisham Dorm,OVC,RA,0.5,3.9,3.9,15.5,15.5,WSW,4.0,7.2,0.0,No
547,2019-12-03,Mt Roberts Tram,OVC,NO,-1.8,1.1,-1.8,39.0,7.0,N,0.0,1.3,0.0,No
548,2019-12-03,Speel Arm Balcony,OVC,SN,-2.0,1.5,-1.5,28.0,13.0,SW,2.6,9.8,0.0,No
549,2019-12-03,SS Creek DOT,OVC,NO,1.7,6.1,1.7,0.0,0.0,SE,4.2,12.5,0.0,No
550,2019-12-04,Mt Roberts Tram,BKN,SN,-2.0,-1.5,-1.9,45.0,6.0,N,0.0,0.0,0.0,No
551,2019-12-04,Speel Arm Balcony,X,SN,-2.5,-1.5,-2.5,50.0,22.0,N,0.0,6.0,0.0,No
552,2019-12-04,SS Creek DOT,BKN,RA,0.9,2.7,2.7,0.0,0.0,SE,5.8,8.1,0.0,No
553,2019-12-04,Snettisham Dorm,OVC,RS,0.7,1.2,0.7,8.7,7.0,ENE,1.2,4.9,0.0,No
554,2019-12-05,Snettisham Dorm,OVC,RS,0.6,1.3,0.7,12.9,5.0,ENE,0.7,5.4,1.0,No
555,2019-12-06,Mt Roberts Tram,OVC,NO,-1.4,-0.6,-1.3,59.7,14.0,N,0.0,0.0,0.0,No
556,2019-12-06,SS Creek DOT,OVC,NO,1.4,3.5,2.4,0.0,0.0,ESE,2.8,12.8,0.0,No
557,2019-12-06,Snettisham Dorm,OVC,RS,0.6,4.4,0.9,15.0,2.0,SSE,0.9,13.1,1.0,No
558,2019-12-07,SS Creek DOT,BKN,NO,0.4,2.6,0.7,0.0,0.0,NNW,0.3,5.0,0.0,No
559,2019-12-07,Snettisham Dorm,BKN,NO,0.6,1.4,0.6,14.2,1.0,SE,0.4,3.2,1.0,No
560,2019-12-08,SS Creek DOT,OVC,RA,0.7,2.9,2.7,0.0,0.0,SE,2.5,4.4,0.0,No
561,2019-12-08,Snettisham Dorm,OVC,RS,0.4,1.1,0.8,18.2,4.0,WNW,0.0,3.3,1.0,No
562,2019-12-09,Speel Arm Balcony,SCT,NO,0.4,3.1,1.5,68.0,0.0,SW,0.4,5.9,0.0,No
563,2019-12-09,SS Creek DOT,X,NO,2.2,3.8,2.2,0.0,0.0,N,0.0,5.5,0.0,No
564,2019-12-09,Snettisham Dorm,BKN,NO,0.6,1.2,0.9,16.1,0.0,NNW,2.5,4.2,1.0,No
565,2019-12-10,Speel Arm Balcony,OVC,NO,1.1,4.9,3.5,68.0,0.0,WNW,1.7,6.3,0.0,No
566,2019-12-10,SS Creek DOT,OVC,NO,1.8,3.9,3.7,0.0,0.0,N,0.3,10.0,0.0,No
567,2019-12-10,Snettisham Dorm,OVC,NO,0.3,2.0,0.4,16.0,0.0,E,0.7,5.4,1.0,No
568,2019-12-11,Speel Arm Balcony,OVC,NO,1.2,3.5,2.9,65.0,0.0,NNW,1.3,3.3,0.0,No
569,2019-12-11,Snettisham Dorm,OVC,NO,0.4,2.2,1.7,14.7,0.0,E,1.0,4.7,0.0,No
570,2019-12-12,SS Creek DOT,OVC,NO,2.9,5.4,3.9,0.0,0.0,NW,0.8,8.1,0.0,No
571,2019-12-12,Snettisham Dorm,BKN,NO,1.4,3.2,1.6,12.3,0.0,NNE,4.6,8.8,0.0,No
572,2019-12-13,Speel Arm Balcony,BKN,RS,-1.9,1.6,-0.5,59.0,13.0,N,0.0,4.6,0.0,No
573,2019-12-13,SS Creek DOT,BKN,RA,3.1,5.3,3.4,0.0,0.0,SE,2.5,6.7,0.0,No
574,2019-12-13,Snettisham Dorm,BKN,SN,0.3,2.7,0.4,23.9,12.0,ESE,0.0,6.4,0.0,No
575,2019-12-14,Mt Roberts Tram,BKN,NO,-0.3,0.7,-0.3,43.0,2.0,N,0.0,0.9,0.0,No
576,2019-12-14,Speel Arm Balcony,BKN,NO,-0.9,-0.1,-0.5,77.0,18.0,N,0.0,3.5,0.0,No
577,2019-12-14,SS Creek DOT,BKN,NO,2.3,4.4,2.3,0.0,0.0,SE,1.9,7.5,0.0,No
578,2019-12-14,Snettisham Dorm,BKN,NO,0.3,0.8,0.4,33.5,14.0,ESE,0.0,0.0,1.0,No
579,2019-12-15,Mt Roberts Tram,FEW,NO,-3.7,0.0,-3.7,41.5,0.0,SE,0.1,0.5,0.0,No
580,2019-12-15,Snettisham Dorm,SCT,NO,-0.7,1.6,-0.7,30.5,0.0,ESE,2.7,5.9,1.0,No
581,2019-12-16,Mt Roberts Tram,X,SN,-3.7,0.4,-0.7,32.3,1.0,N,0.0,1.4,0.0,No
582,2019-12-16,Speel Arm Balcony,X,SN,-4.5,-1.7,-3.1,63.0,3.0,N,0.0,0.0,0.0,No
583,2019-12-16,SS Creek DOT,OVC,SN,-0.8,1.5,0.0,1.0,1.0,SE,2.2,3.6,0.0,No
584,2019-12-16,Snettisham Dorm,OVC,SN,-3.2,-0.7,-2.0,30.6,1.0,NNE,2.7,9.2,1.0,No
585,2019-12-17,Mt Roberts Tram,X,NO,-1.0,0.6,-0.6,46.0,7.0,N,0.0,0.3,0.0,No
586,2019-12-17,Speel Arm Balcony,X,NO,-3.3,0.5,0.5,77.0,9.0,N,0.0,0.0,0.0,No
587,2019-12-17,SS Creek DOT,X,NO,0.0,1.5,0.7,1.0,0.0,NNW,1.4,3.9,0.0,No
588,2019-12-17,Snettisham Dorm,X,NO,-2.0,-0.9,-1.5,41.2,11.0,N,0.6,5.9,1.0,No
589,2019-12-18,Mt Roberts Tram,OVC,RS,-2.0,1.6,1.2,49.0,5.0,N,0.0,0.0,0.0,No
590,2019-12-18,Speel Arm Balcony,X,RS,-2.5,0.6,0.6,85.0,9.0,WNW,0.0,0.3,0.0,No
591,2019-12-18,SS Creek DOT,OVC,RA,0.2,3.1,3.1,1.0,0.0,ESE,1.1,6.4,0.0,No
592,2019-12-18,Snettisham Dorm,X,SN,-1.9,0.4,0.1,48.6,8.0,ESE,0.0,3.0,1.0,No
593,2019-12-19,SS Creek DOT,OVC,RA,2.8,3.8,3.2,0.0,0.0,SSE,0.6,5.5,0.0,No
594,2019-12-19,Snettisham Dorm,OVC,RA,0.1,1.0,0.8,51.3,3.0,ENE,0.2,3.6,2.0,No
595,2019-12-20,Mt Roberts Tram,OVC,SN,-0.1,1.5,-0.1,44.0,0.0,N,0.0,0.6,0.0,No
596,2019-12-20,Speel Arm Balcony,OVC,NO,-0.9,0.1,-0.6,89.0,5.0,N,0.0,0.4,0.0,No
597,2019-12-20,SS Creek DOT,OVC,NO,2.5,3.2,2.6,1.0,0.0,ESE,0.8,1.4,0.0,No
598,2019-12-20,Snettisham Dorm,OVC,NO,0.6,1.3,0.9,46.7,0.0,W,0.5,5.0,1.0,No
599,2019-12-21,Mt Roberts Tram,OVC,NO,-2.2,0.3,-2.2,43.0,0.1,N,0.0,0.2,0.0,No
600,2019-12-21,Speel Arm Balcony,OVC,NO,-2.8,0.1,-2.8,105.0,16.0,SSW,0.3,4.0,0.0,No
601,2019-12-21,SS Creek DOT,OVC,NO,0.9,2.6,1.1,1.0,0.0,ESE,1.1,3.3,0.0,No
602,2019-12-21,Snettisham Dorm,OVC,NO,0.1,1.6,0.1,49.3,5.0,E,1.6,6.9,1.0,No
603,2019-12-22,Mt Roberts Tram,X,NO,-2.3,-0.4,-0.4,49.0,3.0,N,0.0,0.0,0.0,No
604,2019-12-22,Speel Arm Balcony,X,SN,-2.9,-0.2,-0.6,105.0,7.0,N,0.0,1.6,0.0,No
605,2019-12-22,SS Creek DOT,OVC,NO,0.1,1.3,0.9,2.0,1.0,ESE,1.7,4.2,0.0,No
606,2019-12-22,Snettisham Dorm,X,SN,-0.8,0.4,-0.6,51.2,4.0,ESE,0.0,5.0,1.0,No
607,2019-12-23,Mt Roberts Tram,X,SN,-2.2,-0.4,-1.0,67.0,19.8,N,0.0,0.0,0.0,No
608,2019-12-23,SS Creek DOT,X,RS,1.0,2.9,2.9,1.0,1.0,SE,11.7,15.5,0.0,No
609,2019-12-23,Snettisham Dorm,X,RS,-0.6,2.6,0.6,58.9,5.0,ESE,0.0,8.6,1.0,No
610,2019-12-24,Mt Roberts Tram,BKN,NO,-1.4,-0.5,-0.8,83.0,15.0,N,0.0,0.6,0.0,No
611,2019-12-24,SS Creek DOT,BKN,NO,2.5,3.6,3.3,1.0,1.0,SE,2.2,15.5,1.0,No
612,2019-12-24,Snettisham Dorm,BKN,NO,0.6,3.0,0.8,57.6,4.4,E,1.5,9.3,1.0,No
613,2019-12-25,Mt Roberts Tram,X,NO,-1.1,-0.2,-1.1,78.2,4.0,N,0.0,0.0,1.0,No
614,2019-12-25,Snettisham Dorm,X,NO,0.6,1.6,0.7,55.9,1.0,ENE,1.9,4.6,1.0,No
615,2019-12-26,Mt Roberts Tram,X,SN,-1.2,0.4,0.0,78.3,5.0,N,0.0,0.0,1.0,No
616,2019-12-26,SS Creek DOT,X,RA,3.6,5.3,4.2,1.0,0.0,SE,6.4,18.6,1.0,No
617,2019-12-26,Snettisham Dorm,X,RA,0.7,1.8,1.5,54.0,5.0,ESE,3.7,7.6,1.0,No
618,2019-12-27,Mt Roberts Tram,BKN,NO,-2.4,0.5,-2.1,76.0,3.0,N,0.0,1.1,1.0,No
619,2019-12-27,Speel Arm Balcony,X,NO,-2.9,0.3,-2.7,102.0,8.0,N,0.0,10.4,1.0,No
620,2019-12-27,SS Creek DOT,BKN,NO,1.5,3.9,2.6,1.0,0.0,ESE,1.4,6.1,1.0,No
621,2019-12-27,Snettisham Dorm,OVC,NO,1.3,5.3,2.8,48.7,0.0,SW,4.6,13.4,1.0,No
622,2019-12-28,Mt Roberts Tram,X,SN,-2.2,1.0,0.9,85.5,7.0,N,0.0,1.1,1.0,No
623,2019-12-28,Speel Arm Balcony,X,SN,-2.7,1.4,0.6,111.0,25.0,SSW,3.9,11.9,1.0,No
624,2019-12-28,SS Creek DOT,X,RA,2.4,5.7,5.7,1.0,0.0,E,5.3,9.2,1.0,No
625,2019-12-28,Snettisham Dorm,X,RA,0.6,3.1,1.4,54.0,11.0,E,2.3,9.2,1.0,No
626,2019-12-29,Mt Roberts Tram,OVC,RS,0.1,1.0,0.6,83.8,6.0,N,0.0,0.0,1.0,No
627,2019-12-29,Speel Arm Balcony,BKN,NO,-0.7,1.1,0.9,108.0,2.0,S,1.9,6.1,1.0,No
628,2019-12-29,SS Creek DOT,OVC,RA,4.3,5.5,5.1,0.0,0.0,SE,4.2,7.5,1.0,No
629,2019-12-29,Snettisham Dorm,BKN,NO,0.8,1.7,1.7,49.2,1.0,ESE,1.0,4.4,1.0,No
630,2019-12-30,Mt Roberts Tram,X,RS,0.4,1.6,1.0,80.3,1.0,E,0.2,1.1,1.0,No
631,2019-12-30,Speel Arm Balcony,X,RS,-0.8,1.4,-0.6,101.0,5.0,SSW,3.0,10.0,1.0,No
632,2019-12-30,SS Creek DOT,OVC,RA,3.9,5.9,5.8,0.0,0.0,SE,7.8,15.5,1.0,No
633,2019-12-30,Snettisham Dorm,OVC,RA,0.9,2.1,1.9,46.8,2.0,E,0.0,8.4,1.0,No
634,2019-12-31,Mt Roberts Tram,OVC,RA,0.0,2.5,2.5,80.0,10.0,N,0.0,0.7,1.0,No
635,2019-12-31,Speel Arm Balcony,OVC,RA,-1.8,1.3,1.0,98.0,13.0,SSW,3.5,6.8,1.0,No
636,2019-12-31,SS Creek DOT,OVC,RA,4.4,6.1,5.4,0.0,0.0,SE,2.5,9.7,1.0,No
637,2019-12-31,Snettisham Dorm,OVC,RA,0.6,2.1,0.9,50.0,5.0,ESE,1.4,4.0,1.0,No
638,2020-01-01,Mt Roberts Tram,X,RS,1.5,3.1,1.5,70.0,1.0,N,0.0,0.0,1.0,No
639,2020-01-01,Speel Arm Balcony,X,SN,-1.8,1.4,-1.8,95.0,4.0,NW,0.4,5.8,1.0,No
640,2020-01-01,SS Creek DOT,X,RA,4.4,6.0,4.9,0.0,0.0,SE,0.8,5.3,1.0,No
641,2020-01-01,Snettisham Dorm,X,RS,0.8,1.5,1.5,47.0,0.0,N,1.0,3.7,1.0,No
642,2020-01-02,Mt Roberts Tram,X,NO,-6.1,1.1,-5.6,80.0,6.0,N,0.0,0.4,1.0,No
643,2020-01-02,SS Creek DOT,OVC,NO,-1.0,5.3,-0.2,1.0,0.5,SE,5.0,6.9,1.0,No
644,2020-01-02,Snettisham Dorm,OVC,SN,-0.8,3.5,-0.1,47.2,3.0,WSW,4.3,11.7,1.0,No
645,2020-01-03,Mt Roberts Tram,FEW,NO,-5.7,-4.0,-5.4,80.2,3.0,NW,1.1,1.1,1.0,No
646,2020-01-03,Speel Arm Balcony,FEW,NO,-7.7,-4.9,-6.9,84.0,3.0,N,0.0,0.0,1.0,No
647,2020-01-03,SS Creek DOT,FEW,NO,-2.0,0.6,-1.7,0.0,0.5,E,2.5,12.5,1.0,No
648,2020-01-03,Snettisham Dorm,FEW,NO,-4.6,0.7,-4.4,49.7,3.0,NNE,5.9,9.6,1.0,No
649,2020-01-04,Mt Roberts Tram,X,SN,-7.7,-5.4,-6.4,76.7,1.0,N,0.0,1.6,1.0,No
650,2020-01-04,Speel Arm Balcony,X,NO,-8.0,-6.0,-7.5,85.0,0.0,NW,0.5,8.4,1.0,No
651,2020-01-04,SS Creek DOT,X,SN,-4.0,0.2,-1.7,2.0,1.0,SE,0.6,17.5,1.0,No
652,2020-01-04,Snettisham Dorm,X,NO,-6.3,-1.9,-5.4,49.4,0.0,NNE,0.4,10.1,1.0,No
653,2020-01-05,Mt Roberts Tram,FEW,NO,-7.6,-5.2,-7.1,71.2,3.0,ESE,0.0,0.0,1.0,No
654,2020-01-05,SS Creek DOT,FEW,NO,0.0,-0.7,0.0,2.0,2.0,N,0.0,3.3,1.0,No
655,2020-01-05,Snettisham Dorm,FEW,NO,-5.4,-3.5,-3.5,54.6,6.0,NNE,5.2,6.9,1.0,No
656,2020-01-06,Mt Roberts Tram,X,SN,-8.7,-5.2,-5.6,53.0,1.0,N,0.0,0.5,1.0,No
657,2020-01-06,Snettisham Dorm,X,SN,-8.3,-3.6,-6.5,56.4,5.0,ESE,2.1,7.2,1.0,No
658,2020-01-07,Speel Arm Balcony,X,SN,-7.5,-4.9,-5.3,107.0,8.0,N,0.1,5.3,1.0,No
659,2020-01-07,SS Creek DOT,X,SN,-2.6,-0.3,-1.0,19.0,18.0,SSE,1.9,8.6,1.0,No
660,2020-01-07,Snettisham Dorm,X,SN,-6.6,-2.9,-2.9,69.6,15.0,E,0.0,4.8,1.0,No
661,2020-01-08,Mt Roberts Tram,BKN,SN,-5.2,-2.3,-5.2,99.7,6.4,N,0.0,0.0,2.0,No
662,2020-01-08,SS Creek DOT,BKN,SN,-1.9,-0.7,-1.9,30.0,11.0,SE,2.2,5.8,2.0,No
663,2020-01-08,Snettisham Dorm,X,NO,-4.0,-0.9,-3.9,77.2,7.0,S,0.6,4.5,2.0,No
664,2020-01-09,Mt Roberts Tram,FEW,NO,-11.3,-4.5,-11.3,103.4,2.3,SE,0.8,2.7,2.0,No
665,2020-01-09,Speel Arm Balcony,FEW,NO,-11.5,-5.2,-11.5,121.0,12.0,N,4.1,8.6,1.0,No
666,2020-01-09,Snettisham Dorm,FEW,NO,-7.2,-2.9,-7.2,76.1,1.0,ENE,4.9,9.4,2.0,No
667,2020-01-10,Mt Roberts Tram,OVC,NO,-13.1,-11.2,-11.4,98.9,0.0,N,0.0,3.6,2.0,No
668,2020-01-10,Speel Arm Balcony,OVC,NO,-14.6,-11.1,-11.1,70.0,0.0,NNE,7.2,15.0,1.0,No
669,2020-01-10,SS Creek DOT,OVC,NO,-8.4,-5.4,-6.6,5.0,0.0,N,0.8,19.7,2.0,No
670,2020-01-10,Snettisham Dorm,OVC,NO,-10.6,-6.1,-6.1,71.8,0.0,ESE,13.1,15.9,1.0,No
671,2020-01-11,Mt Roberts Tram,FEW,NO,-15.6,-11.4,-15.3,94.0,0.0,ENE,0.5,3.0,2.0,No
672,2020-01-11,Speel Arm Balcony,FEW,NO,-16.0,-11.1,-16.0,80.0,0.0,NNE,6.0,14.7,1.0,No
673,2020-01-11,SS Creek DOT,FEW,NO,-11.6,-6.2,-9.8,4.0,0.0,SE,1.4,23.0,2.0,No
674,2020-01-11,Snettisham Dorm,FEW,NO,-11.2,-6.0,-11.2,68.4,0.0,ENE,4.1,17.7,1.0,No
675,2020-01-11,4-4 Diverter,FEW,NO,-12.8,-8.1,-12.8,89.0,0.0,NNE,3.9,12.2,1.0,No
676,2020-01-12,Mt Roberts Tram,CLR,NO,-15.4,-14.5,-14.8,89.6,0.0,N,0.0,3.2,2.0,No
677,2020-01-12,Speel Arm Balcony,CLR,NO,-16.0,-14.5,-14.5,82.0,0.0,N,5.9,12.2,1.0,No
678,2020-01-12,SS Creek DOT,CLR,NO,-10.8,-8.9,-10.1,4.0,0.0,N,0.8,15.3,2.0,No
679,2020-01-12,Snettisham Dorm,CLR,NO,-11.9,-8.7,-10.7,67.0,0.0,NNE,3.2,13.0,1.0,No
680,2020-01-12,4-4 Diverter,CLR,NO,-12.8,-11.5,-11.7,84.0,0.0,NNE,3.7,9.7,1.0,No
681,2020-01-13,Speel Arm Balcony,CLR,NO,-16.7,-13.9,-16.7,81.0,0.0,N,2.1,8.9,1.0,No
682,2020-01-13,SS Creek DOT,CLR,NO,-10.1,-7.0,-8.8,4.0,0.0,WNW,3.1,15.5,1.0,No
683,2020-01-13,Snettisham Dorm,CLR,NO,-15.2,-9.2,-15.2,65.1,0.0,NNE,8.1,10.3,1.0,No
684,2020-01-13,4-4 Diverter,CLR,NO,-14.1,-11.1,-13.7,84.0,0.0,NNE,2.2,7.5,1.0,No
685,2020-01-14,Mt Roberts Tram,CLR,NO,-14.3,-12.4,-14.3,87.5,0.0,S,0.8,3.1,1.0,Yes
686,2020-01-14,Mt Roberts Tram,CLR,NO,-14.3,-12.4,-14.3,87.5,0.0,S,0.8,3.1,1.0,Yes
687,2020-01-14,Mt Roberts Tram,CLR,NO,-14.3,-12.4,-14.3,87.5,0.0,S,0.8,3.1,1.0,Yes
688,2020-01-14,Speel Arm Balcony,CLR,NO,-16.7,-13.0,-14.7,74.0,0.0,N,4.3,9.2,1.0,Yes
689,2020-01-14,Speel Arm Balcony,CLR,NO,-16.7,-13.0,-14.7,74.0,0.0,N,4.3,9.2,1.0,Yes
690,2020-01-14,Speel Arm Balcony,CLR,NO,-16.7,-13.0,-14.7,74.0,0.0,N,4.3,9.2,1.0,Yes
691,2020-01-14,SS Creek DOT,CLR,NO,-11.0,-7.1,-8.6,0.0,0.0,SE,3.9,16.1,1.0,Yes
692,2020-01-14,SS Creek DOT,CLR,NO,-11.0,-7.1,-8.6,0.0,0.0,SE,3.9,16.1,1.0,Yes
693,2020-01-14,SS Creek DOT,CLR,NO,-11.0,-7.1,-8.6,0.0,0.0,SE,3.9,16.1,1.0,Yes
694,2020-01-14,Snettisham Dorm,CLR,NO,-15.3,-11.1,-13.9,63.5,0.0,N,5.4,10.2,1.0,Yes
695,2020-01-14,Snettisham Dorm,CLR,NO,-15.3,-11.1,-13.9,63.5,0.0,N,5.4,10.2,1.0,Yes
696,2020-01-14,Snettisham Dorm,CLR,NO,-15.3,-11.1,-13.9,63.5,0.0,N,5.4,10.2,1.0,Yes
697,2020-01-14,4-4 Diverter,CLR,NO,-13.9,-11.0,-13.9,84.0,0.0,NNE,1.8,6.8,1.0,Yes
698,2020-01-14,4-4 Diverter,CLR,NO,-13.9,-11.0,-13.9,84.0,0.0,NNE,1.8,6.8,1.0,Yes
699,2020-01-14,4-4 Diverter,CLR,NO,-13.9,-11.0,-13.9,84.0,0.0,NNE,1.8,6.8,1.0,Yes
700,2020-01-15,Mt Roberts Tram,CLR,NO,-16.7,-14.2,-16.2,86.1,0.0,NNW,0.8,3.4,1.0,Yes
701,2020-01-15,Speel Arm Balcony,CLR,NO,-17.1,-14.3,-16.5,82.0,0.0,N,7.2,12.1,1.0,Yes
702,2020-01-15,SS Creek DOT,CLR,NO,-11.1,-8.0,-10.7,2.0,0.0,NW,3.1,21.1,1.0,Yes
703,2020-01-15,Snettisham Dorm,CLR,NO,-14.4,-11.6,-12.2,63.2,0.0,ENE,9.5,11.3,1.0,Yes
704,2020-01-15,4-4 Diverter,CLR,NO,-14.1,-11.8,-13.6,82.0,0.0,NNE,4.6,9.0,1.0,Yes
705,2020-01-16,Mt Roberts Tram,SCT,NO,-16.2,-13.8,-14.4,85.1,0.0,S,1.0,3.0,1.0,No
706,2020-01-16,Speel Arm Balcony,SCT,NO,-16.6,-14.0,-15.4,88.0,0.0,NNE,6.6,15.5,1.0,No
